"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11","X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11","X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
31.770588,19.490072,32.531517,56.975834,6.031293,33.254974,43.041275,NA,17.681568,13.857229,59.910294,20.227728,56.059128,31.858459,43.341309,NA,22.753471,55.032204,28.803507,28.115311,43.406151,47.677998,43.069088,13.705472,43.72509,18.909575,50.160431,15.251339,34.856289,27.489489,27.867939,35.908806,29.063971,53.104412,14.629599,24.280308,36.895008,23.978754,22.615047,11.037724,49.599648,38.281086,NA,20.313002,17.856371,22.67893,NA,45.854137,25.127129,NA,-5.896766,27.2195,NA,19.164154,37.263981,27.409876,21.337261,11.630882,60.13958,20.039492,20.215372,11.764323,17.880787,14.750777,42.339443,NA,14.621023,38.104691,51.713326,52.593624,44.170963,51.720612,18.752094,28.628759,28.474316,23.102093,42.094315,35.048298,31.67095,25.715052,44.842152,23.916643,31.005146,23.421295,33.423782,11.712183,53.726307,34.880436,39.390724,24.405096,42.254562,11.46747,40.478344,29.483624,27.757242,NA,20.218094,30.254684,14.620521,20.525343
31.574699,19.422829,31.973124,56.390709,5.665732,33.232162,42.523888,NA,17.837109,12.755996,59.443237,21.387863,55.933708,31.74828,40.235607,NA,22.374477,54.679276,27.951248,27.781395,42.34491,47.249104,46.224613,13.820938,43.55817,19.000151,50.074429,14.717971,34.790142,27.961128,27.362091,36.043831,29.222895,53.805565,NA,24.10833,36.767612,24.03059,22.575895,11.262853,50.958694,39.029499,NA,20.257128,16.543547,19.977093,NA,45.310848,24.460415,NA,-5.524332,27.069433,NA,NA,37.407631,26.836151,21.314146,11.612697,60.386131,19.855499,20.092436,11.541324,16.956964,15.408274,40.274632,NA,14.594124,36.734619,51.83186,51.921204,43.608189,51.385918,18.822138,28.683687,28.317368,23.113125,42.048985,34.875774,30.941286,25.633553,44.508411,23.960691,31.002346,22.861629,33.641209,11.696589,53.168701,34.988651,37.640015,24.688398,42.249691,11.448015,39.536434,29.734341,27.553139,NA,20.160051,31.062258,14.550585,20.428185
31.395824,19.298117,31.406305,55.673237,5.290471,33.215645,42.064896,NA,17.985777,12.349961,58.996269,23.223534,55.860477,31.653246,35.787834,NA,22.035059,54.328644,27.176651,27.405899,41.3526,46.597191,48.74892,13.952466,43.403275,19.093355,49.960884,14.171643,34.736832,28.709696,26.846312,36.2015,NA,53.932301,NA,23.941927,36.632565,24.065294,22.507383,11.476684,51.766384,39.113976,NA,20.221344,15.192507,18.130619,NA,44.867538,23.781023,NA,-5.088198,26.886305,NA,NA,37.508221,26.333607,21.310076,11.572644,60.395206,19.982822,19.945642,11.490223,16.865005,16.327843,37.999832,NA,14.560626,35.857224,51.951923,51.218578,43.017845,50.836597,18.893324,28.73218,28.158531,23.115452,42.03083,34.701782,30.246248,25.563322,44.179039,23.999268,30.983746,22.294306,33.867062,11.672944,52.537567,35.056458,36.44762,25.011961,42.23909,11.433122,38.548645,29.957594,27.346315,NA,20.081175,31.577072,14.438806,20.371944
31.23283,19.131714,30.828789,54.823299,4.95265,33.205112,41.632587,NA,18.110527,12.526052,58.571728,25.549994,55.829475,31.588499,30.777185,NA,21.733389,53.978657,26.451679,26.959528,40.446777,45.688072,50.393402,14.100946,43.267467,19.188848,49.694492,13.617204,34.69812,29.715025,26.338644,36.379314,NA,53.481823,NA,23.771059,36.489819,24.085941,22.40156,11.664064,51.996861,38.624763,NA,20.207695,13.861745,17.181082,NA,44.542374,23.090429,NA,-4.594683,26.684937,NA,NA,37.583344,26.04608,21.326178,11.507028,60.163944,20.37413,19.837107,11.566533,17.54817,17.442368,35.575752,NA,14.518315,35.683472,52.055439,50.496613,42.399487,50.133118,18.966669,28.781313,27.997021,23.113892,42.041508,34.529926,29.585135,25.500717,43.855148,24.032221,30.951595,21.714893,34.094955,11.639413,51.842716,35.077183,35.784191,25.350456,42.224079,11.425325,37.531498,NA,27.140759,NA,19.985609,31.790295,14.291408,20.367638
31.083735,18.945936,30.241659,53.851475,4.710289,33.198414,41.209023,NA,18.205467,13.122632,58.171455,28.1185,55.823109,31.558361,26.038376,NA,21.464403,53.626259,25.730877,26.436274,39.620655,44.531792,51.007866,14.265465,43.157394,19.283918,49.133511,13.059541,34.674534,30.936152,25.861843,36.57383,NA,52.448429,NA,23.590593,36.338726,24.096432,22.257992,11.798893,51.652218,37.727425,NA,20.216206,12.603809,17.11289,NA,NA,22.39255,NA,-4.056815,26.481258,NA,NA,37.667789,26.157778,21.361094,11.422184,59.691967,20.936518,19.795042,11.723072,18.879894,18.684896,33.088764,NA,14.464689,36.375546,52.13044,49.764229,41.754375,49.324047,19.040821,28.836981,27.831804,23.11223,NA,34.360893,28.95566,25.442062,43.537506,24.059488,30.90996,21.118061,34.317833,11.596078,51.100536,35.048878,35.571243,25.674387,42.205086,11.429145,36.502857,NA,26.940393,NA,19.879349,31.729689,14.118693,20.423309
30.946297,18.761568,29.649723,52.778553,4.618754,33.191696,40.799843,NA,18.275688,13.960315,57.796257,30.645712,55.819626,31.555902,22.307755,NA,21.219656,53.266731,24.976423,25.864063,38.848331,43.171604,50.56332,14.443408,43.079155,19.374083,48.183861,12.502616,34.665302,32.309769,25.436558,36.781364,NA,50.821171,NA,23.402853,36.178139,24.101145,22.076408,11.852208,50.756207,36.60347,NA,20.245228,11.458687,17.870848,NA,NA,21.693398,NA,-3.494365,26.287743,NA,NA,37.782749,26.865824,21.410944,11.335789,58.981319,21.559467,NA,11.942503,20.700319,20.000278,30.645754,NA,14.397952,37.996231,52.170509,49.022297,41.085533,48.445755,19.112299,28.901556,27.662024,23.109131,NA,34.195004,28.35498,25.384441,43.227142,24.081348,30.863771,20.505026,34.528069,11.544874,50.326466,34.973755,35.688198,25.9583,42.181973,11.450794,35.475323,NA,26.748692,NA,19.769196,31.442194,13.93334,20.540302
30.818785,18.591572,29.059971,51.631763,4.710718,33.17981,40.4356,NA,18.332779,14.877265,57.445477,32.850529,55.798035,31.567722,20.061054,NA,20.986227,52.894146,24.176941,25.311308,38.106453,41.676743,49.157604,14.631402,43.038128,19.454147,46.857616,11.949197,34.668663,33.750832,25.076784,36.998474,NA,48.589428,NA,23.215872,36.007172,24.104004,21.853355,11.80346,49.347122,35.397461,NA,20.292055,10.450271,19.381945,NA,NA,21.000492,NA,-2.93029,26.10998,NA,NA,37.916893,28.326094,21.469969,11.271536,58.036495,22.145985,NA,12.241266,22.864822,21.350971,28.366203,NA,14.316481,40.450077,52.174427,48.264462,40.397583,47.525673,19.176796,28.972944,27.487284,23.095596,NA,34.034176,27.780399,25.326349,42.925896,24.098667,30.816099,19.882221,34.717991,11.488643,49.53083,34.857216,35.96545,26.18651,42.154285,11.496735,34.455288,NA,26.568233,NA,19.661444,30.973999,13.748729,20.709764
30.700739,18.436258,28.4779,50.439709,4.981459,33.156845,40.162636,NA,18.389956,15.759763,57.116985,34.49826,55.743309,31.580347,19.384064,NA,20.747061,52.502563,23.346857,24.874287,37.399792,40.129436,47.00766,14.826313,43.038898,19.51927,45.29385,11.401442,34.682308,35.156452,24.788391,37.221996,NA,45.756886,NA,23.038404,35.82584,24.107351,21.583158,11.653609,47.472244,34.196014,NA,20.353567,9.586322,21.56859,NA,NA,20.321955,NA,-2.386495,25.94566,NA,NA,38.04216,30.577269,21.53179,11.24874,56.864494,22.629797,NA,12.638456,25.27673,22.714924,26.372717,NA,14.21918,43.443649,52.146145,47.482307,39.69632,46.587841,19.230783,29.046535,27.307821,23.05801,NA,33.879692,27.22937,25.268023,42.636429,24.112921,30.76663,19.254288,34.880787,11.429799,48.717529,34.706825,36.237572,26.354557,42.121418,11.571313,33.445602,NA,26.400356,NA,19.560892,30.358122,13.577421,20.911528
30.593267,18.282846,27.906321,49.22831,5.389717,33.116863,40.025639,NA,18.456842,16.562033,56.807522,35.45311,55.649467,31.585667,20.012842,NA,20.484201,52.087265,22.51713,24.640116,36.762089,38.605202,44.422123,15.0257,43.085155,19.565752,43.732609,10.861983,34.703743,36.414421,24.570143,37.448681,NA,42.361195,NA,22.876123,35.634953,24.111258,21.260279,11.432053,45.185028,33.053322,NA,20.426872,8.861437,24.344595,NA,NA,19.665176,NA,-1.881072,25.786083,NA,NA,38.134869,33.458549,21.590965,11.275128,55.47493,22.97636,NA,13.123127,27.881674,24.077723,24.781681,NA,14.106155,46.50729,52.093792,46.669632,38.987988,45.657188,19.272585,29.11796,27.124718,22.984446,NA,33.728065,26.699249,25.211395,42.36158,24.125975,30.714594,18.619944,35.011532,11.369796,47.884605,34.531727,36.405842,26.467464,42.082729,11.6741,32.447945,NA,26.244944,NA,19.470463,29.615097,13.429986,21.117208
30.498476,18.111109,27.34885,48.018764,5.873189,33.054893,40.046791,NA,18.535215,17.313778,56.513077,35.717876,55.518356,31.583063,21.559572,NA,20.183277,51.64595,21.725172,24.641893,36.233212,37.166862,41.759274,15.229168,43.179623,19.591373,42.45293,10.335097,34.730541,37.416672,24.414972,37.674625,NA,38.49297,NA,22.731724,35.435452,24.113632,20.880165,11.18781,42.544628,32.030033,NA,20.509815,8.261999,27.598404,NA,NA,19.035383,NA,-1.427258,25.619242,NA,NA,38.179382,36.578434,21.644377,11.34764,53.880146,23.178761,NA,13.651273,30.628389,25.424492,23.694252,NA,13.977812,49.102165,52.026947,45.823616,38.278591,44.759758,19.302561,29.183296,26.940042,22.870008,NA,33.570381,26.187948,25.15967,42.103466,24.139675,30.663141,17.974407,35.107941,11.309725,47.026787,34.342171,36.444138,26.536291,42.037735,11.797851,31.463699,NA,26.100447,NA,19.391457,28.762604,13.314154,21.296883
30.418192,17.901756,26.812235,46.826935,6.368277,32.967949,40.21093,NA,18.618671,18.116758,56.229195,35.427372,55.354816,31.577473,23.703856,NA,19.836658,51.179432,21.007538,24.839571,35.8354,35.874966,39.370739,15.440221,43.323997,19.595354,41.695194,9.827459,34.760403,38.075863,24.310841,37.894867,NA,34.305725,NA,22.607491,35.227779,24.110971,20.440098,10.970182,39.61631,31.210833,NA,20.601227,7.771718,31.180883,NA,NA,18.434551,NA,-1.033547,25.433332,NA,NA,38.16193,39.414047,21.69202,11.453435,52.095341,23.257061,NA,14.168795,33.427563,26.735838,23.186068,NA,13.832871,50.789146,51.953205,44.946426,37.573616,43.91906,19.322691,29.238104,26.756754,22.721567,NA,33.396336,25.695911,25.116613,41.863041,24.155472,30.62018,17.314089,35.170441,11.251178,46.139694,34.148495,36.373367,26.573801,41.986378,11.928052,30.494799,NA,25.964052,NA,19.324244,27.826483,13.234053,21.425451
30.352903,17.644627,26.302761,45.662476,6.823728,32.855663,40.4673,NA,18.696287,19.130646,55.951385,34.785393,55.161709,31.575222,26.17734,NA,19.444746,50.691269,20.395475,25.146111,35.577015,34.789322,37.539917,15.665836,43.518826,19.57819,41.591118,9.348287,34.791203,38.340767,24.240646,38.103306,NA,30.009064,NA,22.507471,35.011639,24.099276,19.943737,10.815278,36.472198,30.691389,NA,20.7008,7.376725,34.913036,NA,NA,17.861109,NA,-0.704213,25.219784,NA,NA,38.060886,41.493385,21.737026,11.573056,50.138664,23.257994,NA,14.637408,36.139069,27.987505,23.294022,NA,13.668886,51.383919,51.876186,44.046959,36.87793,43.150318,19.335835,29.278767,26.578325,22.557743,NA,33.200592,25.228075,25.085789,41.640247,24.174088,30.593887,16.641018,35.201588,11.196278,45.223225,33.959396,36.237251,26.590265,41.929295,12.044909,29.546227,NA,25.831776,NA,19.269049,26.845135,13.189442,21.485609
30.301643,17.345661,25.821873,44.527157,7.204342,32.720116,40.749763,NA,18.756937,20.542768,55.675873,33.987225,54.938538,31.579962,28.696938,NA,19.015512,50.18663,19.909723,25.490412,NA,33.951935,36.441555,15.914396,43.763401,19.541555,42.116337,8.908956,34.821098,38.206749,24.18034,38.293285,NA,25.84376,NA,22.437748,34.786224,24.074841,19.405493,10.742953,33.192005,30.537075,NA,20.808657,7.069496,38.612034,NA,NA,17.310553,NA,-0.439799,24.97513,NA,NA,37.842525,42.473026,21.785004,11.689203,48.031219,23.24696,NA,15.043391,38.593796,29.151363,24.001095,NA,13.487087,51.011448,51.796101,43.136967,36.19553,42.454967,19.344927,29.305397,26.408108,22.396343,NA,32.988647,24.793856,25.069986,41.43454,24.19536,30.586592,15.966215,35.205032,11.146917,44.281612,33.780056,36.073399,26.590967,41.867672,12.128019,28.627108,NA,25.698532,NA,19.226212,25.863554,13.175305,21.467772
30.262705,17.030134,25.369286,43.41449,7.488011,32.565121,41.003559,NA,18.791889,22.510702,55.400265,33.195469,54.68428,31.590445,30.997021,NA,18.562109,49.6712,19.553789,25.877382,NA,33.364212,36.143509,16.19454,44.055595,19.488352,43.070942,8.522246,34.848724,37.720135,24.098988,38.458969,NA,22.046614,NA,22.405355,34.550747,24.034916,18.846674,10.758823,29.863216,30.739431,NA,20.924587,6.851097,42.119705,NA,NA,16.776735,NA,-0.237829,24.701418,NA,NA,37.477631,42.120281,21.842979,11.792171,45.796974,23.291241,NA,15.391299,40.634739,30.197332,25.224178,NA,13.29685,50.027847,51.711815,42.223915,35.529049,41.817406,19.35224,29.323027,26.248711,22.241581,NA,32.778378,24.404802,25.070847,41.245178,24.218393,30.591537,15.307995,35.184429,11.104016,43.320049,33.611496,35.883381,26.576277,41.802601,12.162661,27.74729,NA,25.558363,NA,19.195776,24.92207,13.182278,21.369534
30.234531,16.736395,24.951382,42.312263,7.663393,32.395458,41.202747,NA,18.797215,25.083351,55.123859,32.573929,54.400635,31.600752,32.86412,NA,18.099096,49.150372,19.316656,26.393484,NA,32.971161,36.639675,16.512934,44.391747,19.422577,44.099525,8.201362,34.873306,36.976803,23.964359,38.597172,NA,18.818729,NA,22.417389,34.305023,23.978355,18.286362,10.855396,26.580563,31.19673,NA,21.047176,6.730865,45.320271,NA,NA,16.253363,NA,-0.094475,24.405315,NA,NA,36.97834,40.362911,21.91828,11.879379,43.462536,23.442516,NA,15.696225,42.155964,31.096802,26.811628,NA,13.113992,48.859985,51.622028,41.308815,34.879444,41.205116,19.35887,29.339861,26.101603,22.08721,NA,32.595001,24.071276,25.088545,41.07098,24.241947,30.594048,14.683972,35.142426,11.067435,42.33976,33.451485,35.628281,26.543909,41.73436,12.144931,26.913561,NA,25.405031,NA,19.176849,24.051138,13.198148,21.196648
30.216276,16.498972,24.583982,41.20686,7.731142,32.216297,41.351879,NA,18.77606,28.206997,54.847477,32.277634,54.09235,31.601969,34.154213,NA,17.639219,48.628281,NA,27.148457,NA,32.664783,37.864609,16.868542,44.766483,19.348726,44.769024,7.958803,34.894588,36.114384,23.753523,38.708794,NA,16.309151,NA,22.480852,34.049763,23.906191,17.739487,11.011511,23.444586,31.733286,NA,21.173449,6.723349,48.145351,NA,NA,15.735367,NA,NA,24.096458,NA,NA,36.425827,37.411648,22.017635,11.951797,41.056763,23.727325,NA,15.979859,43.124359,31.826719,28.555193,NA,12.953382,47.846027,51.524632,40.38839,34.246128,40.571926,19.36466,29.363604,25.967049,21.92721,NA,32.461288,23.800053,25.121552,40.909832,24.264837,30.578043,14.104591,35.08009,11.036356,41.334415,33.296104,35.251965,26.492207,41.66201,12.082837,26.129143,NA,25.232943,NA,19.167318,23.277477,13.210243,20.964956
30.207798,16.331379,24.284384,40.086884,7.704928,32.032696,41.47562,NA,18.737627,31.800385,54.572723,32.323166,53.765438,31.58494,34.848194,NA,17.192173,48.10722,NA,28.184515,NA,32.314381,39.676773,17.247681,45.172642,19.27079,44.70042,7.80514,34.912613,35.295918,23.46228,38.79895,NA,14.616069,NA,22.602259,33.78661,23.821896,17.223309,11.196876,20.558956,32.166267,NA,21.299589,6.84374,50.570545,NA,NA,15.219994,NA,NA,23.785746,NA,NA,35.937405,33.814495,22.146431,12.008702,38.61031,24.147387,NA,16.269302,43.580116,32.372524,30.216257,NA,12.821664,47.139591,51.415573,39.457127,33.627296,39.863579,19.368601,29.398344,25.844299,21.761026,NA,32.388523,23.59396,25.166693,40.758678,24.286022,30.533707,13.576189,34.996811,11.009631,40.291725,33.141159,34.707905,26.422899,41.583542,11.99243,25.395332,NA,25.038101,NA,19.164076,22.63138,13.208033,20.700304
30.209236,16.221367,24.060883,38.944805,7.60888,31.849047,41.603916,NA,18.692907,35.745346,54.30093,NA,53.42598,31.544214,35.070576,NA,16.764818,47.587894,NA,29.414698,NA,31.812229,41.865925,17.628603,45.601143,19.191483,43.714413,7.747833,34.927525,34.683327,23.106667,38.875729,NA,13.796897,NA,22.786024,33.518024,23.731131,16.761002,11.385208,18.026321,32.375568,NA,21.422363,7.103952,52.607296,NA,NA,14.707643,NA,NA,23.484152,NA,NA,35.582184,30.341383,22.307785,12.046064,36.154991,24.685514,NA,16.59655,43.620106,32.729256,31.560602,NA,12.714793,46.713348,51.288994,38.512012,33.020023,39.024578,19.369379,29.443279,25.731949,21.592306,NA,32.373699,23.453047,25.219688,40.614262,24.304543,30.460924,13.108295,34.890594,10.98602,39.201851,32.983311,33.980831,26.341684,41.496471,11.891163,24.713863,NA,24.818884,NA,19.163494,22.144697,13.185046,20.433626
30.220354,16.141148,23.915295,37.776936,7.471437,31.668659,41.760353,NA,18.652292,39.874596,54.032234,NA,53.080338,31.480099,34.968781,NA,16.361393,47.070354,NA,30.644258,NA,31.10784,44.181499,17.9953,46.040977,19.11235,41.921932,7.790384,34.939526,34.403805,22.716749,38.948143,NA,13.87485,NA,23.031315,33.24707,23.641085,16.378511,11.567164,15.943102,32.335938,NA,21.5403,7.510247,54.291618,NA,NA,14.202428,NA,NA,23.202154,NA,NA,35.34663,27.740921,22.501051,12.059599,33.723118,25.312027,NA,16.990562,43.371975,32.901432,32.3922,NA,12.620411,46.447449,51.139076,37.557026,32.420338,38.005928,19.365757,29.492998,25.628366,21.425766,NA,32.402451,23.37562,25.275871,40.474178,24.319559,30.368444,12.713453,34.758621,10.964483,38.063484,32.820938,33.107254,26.256151,41.398552,11.792012,24.088493,NA,24.576477,NA,19.161922,21.840075,13.13945,20.19253
30.240177,16.064386,NA,36.582497,7.31808,31.493612,41.955685,NA,NA,43.972996,53.765064,NA,52.735416,31.397257,34.577351,NA,15.982753,46.55513,NA,31.661478,NA,30.215246,46.343887,18.345345,46.479244,19.034811,39.698833,7.931829,34.948784,34.520203,22.328411,39.024189,NA,14.836243,NA,23.328012,32.977055,23.559576,16.098763,11.747578,14.393847,32.112411,NA,21.654051,8.062477,55.671162,NA,NA,13.712338,NA,NA,22.949438,NA,NA,35.173721,26.497688,22.719812,12.045857,31.346745,25.989239,NA,17.461859,42.967148,32.902336,32.577557,NA,12.523205,46.229958,50.96212,36.600483,31.823709,36.773495,19.35673,29.540352,25.532103,21.26536,NA,32.455502,23.358126,25.330873,40.33749,24.330494,30.27157,12.398094,34.598007,10.944508,36.882477,32.654629,32.184807,26.172804,41.288216,11.700233,23.525047,NA,24.314888,NA,19.156084,21.717411,13.073385,19.99485
NA,15.978205,NA,35.362869,7.166161,31.32498,42.185593,NA,NA,47.821278,53.496006,NA,52.397652,31.301029,33.823475,NA,15.625086,46.044132,NA,32.338192,NA,29.193558,48.070545,18.685858,46.901306,18.96159,37.543148,8.166417,34.955345,35.019501,21.977089,39.109474,NA,16.624208,NA,23.65391,32.711029,23.493862,15.936974,11.927731,13.445795,31.825216,NA,21.765839,8.755047,56.793018,NA,NA,13.248639,NA,NA,22.734549,NA,NA,35.007233,26.71414,22.950792,12.003833,29.056936,26.674389,NA,17.992722,42.518707,32.752728,32.056759,NA,12.41147,46.010948,50.757366,35.649502,31.225897,35.316051,19.341738,29.581057,25.442194,21.113899,NA,32.516769,23.394608,25.381069,40.204659,24.337044,30.188471,12.152959,34.406933,10.926361,35.670547,32.487103,31.347895,26.095461,41.164616,11.613059,23.031223,NA,24.040577,NA,19.14328,21.752914,12.991883,19.847607
NA,15.883832,NA,34.122368,7.02338,31.163231,42.434711,NA,NA,51.258835,53.220078,NA,52.07095,31.194191,32.647411,NA,15.279701,45.541115,NA,32.682331,NA,28.110533,49.130585,19.025614,47.29105,18.897724,35.884262,8.483439,34.959057,35.825447,21.692808,39.206604,NA,19.140512,NA,23.976116,32.451195,23.449217,15.898143,12.096223,13.144129,31.596514,NA,21.878338,9.579249,57.694622,NA,NA,12.824293,NA,NA,22.564247,NA,NA,34.811497,28.171251,23.17561,11.936394,26.883005,27.322475,NA,18.538004,42.106796,32.478428,30.842525,NA,12.281693,45.806152,50.526348,34.707458,30.623508,33.65081,19.321012,29.615194,25.358463,20.972605,NA,32.578056,23.477051,25.423843,40.076935,24.339022,30.132616,11.955497,34.185806,10.911317,34.444962,32.322495,30.710045,26.02557,41.027466,11.522173,22.614931,NA,23.76174,NA,19.121426,21.916128,12.901976,19.749887
NA,15.791481,NA,32.871025,6.889386,31.008524,42.685505,NA,NA,54.213844,52.931419,NA,51.755318,31.076839,31.098679,NA,14.935438,45.051826,NA,32.82106,NA,27.027582,49.407856,19.36912,47.631271,18.850183,34.947918,8.86734,34.95966,36.827259,21.495605,39.315224,NA,22.262156,NA,24.258049,32.198441,23.427687,15.977243,12.239321,13.508958,31.50149,NA,21.993498,10.52624,58.399403,NA,NA,12.451473,NA,NA,22.442629,NA,NA,34.578777,30.48237,23.375368,11.850025,24.851837,27.890869,NA,19.035973,41.771751,32.106674,29.010641,NA,12.139223,45.660267,50.271393,33.77515,30.014048,31.824869,19.295727,29.644358,25.281654,20.841995,NA,32.637222,23.596811,25.457848,39.955795,24.336231,30.103987,11.786836,33.938057,10.901731,33.220966,32.165134,30.316368,25.963398,40.876884,11.418129,22.281578,NA,23.487125,NA,19.088949,22.183975,12.811963,19.696617
NA,NA,NA,31.627094,6.758953,30.860729,42.92506,NA,NA,56.694889,52.624275,NA,51.447533,30.948862,29.333229,NA,14.58356,44.583973,NA,32.933395,NA,26.036621,48.954647,19.714231,47.904163,18.8255,34.751892,9.298441,34.95705,37.909206,21.39307,39.432617,NA,25.864504,NA,24.469528,31.952101,23.427675,16.16054,12.352924,14.535091,31.540363,NA,22.11183,11.590174,58.917419,NA,NA,12.138832,NA,NA,22.370314,NA,NA,34.331905,33.213367,23.535545,11.755581,22.987305,28.346851,NA,19.425474,41.514912,31.661921,26.684702,NA,11.99562,45.59388,49.994324,32.855148,29.395657,29.912121,19.26778,29.668612,25.213226,20.724514,NA,32.694427,23.746067,25.483255,39.842556,24.32863,30.088387,11.645263,33.670303,10.900655,32.003773,32.018295,30.144037,25.909103,40.713333,11.294601,22.032095,NA,23.224501,NA,19.044659,22.540384,12.730539,19.681278
NA,NA,NA,30.416458,6.625118,30.719343,43.14621,NA,NA,58.757397,52.294067,NA,51.142803,30.81176,27.579233,NA,14.222368,44.1469,NA,33.16433,NA,25.302725,48.002922,20.053478,48.091885,18.825663,35.202099,9.754601,34.951511,38.970646,21.382542,39.554745,NA,29.829729,NA,24.595133,31.710272,23.444557,16.426298,12.442786,16.194094,NA,NA,22.232103,12.771334,59.249302,NA,NA,11.889302,NA,NA,22.34408,NA,NA,34.115524,35.961811,23.648722,11.665099,21.309788,28.676439,NA,19.663538,41.30648,31.162231,24.017864,NA,11.863713,45.583271,49.696125,31.956219,28.767151,28.006214,19.239311,29.68667,25.155008,20.625372,NA,32.749386,23.917999,25.501877,39.738186,24.316647,30.067657,11.541949,33.392071,10.910903,30.791365,31.883253,30.131243,25.863277,40.537544,11.150473,21.860601,NA,22.979185,NA,18.987797,22.969189,12.665523,19.697042
NA,NA,NA,29.268101,6.481652,30.583519,43.345848,NA,NA,60.467091,51.938137,NA,50.83556,30.668982,26.107365,NA,13.857995,43.750805,NA,33.55727,NA,25.046425,46.889011,20.378162,48.177212,18.8445,36.15974,10.213344,34.943829,39.934502,21.456202,39.677456,NA,34.028439,NA,24.637283,31.470728,23.471861,16.746752,12.51901,18.434834,NA,NA,22.351364,14.078572,59.391113,NA,NA,11.698846,NA,NA,22.357153,NA,NA,33.975918,38.420254,23.714464,11.587363,19.835878,28.890408,NA,19.736782,41.098495,30.617914,21.173727,NA,11.753101,45.585926,49.377682,31.094826,28.128555,26.21032,19.212273,29.698074,25.108862,20.550373,NA,32.798634,24.105698,25.516882,39.643238,24.30143,30.031412,11.485573,33.11512,10.934329,29.578053,31.759113,30.200659,25.826977,40.350487,10.989359,21.752226,NA,22.753155,NA,18.918186,23.4489,12.622568,19.736813
