"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11","X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11","X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
NA,NA,NA,NA,NA,NA,38.853954,NA,NA,NA,NA,NA,NA,26.935339,18.728689,NA,NA,NA,NA,NA,NA,11.662046,36.417744,49.181473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.357502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.48469,NA,NA,NA,NA,NA,26.350517,NA,NA,NA,NA,NA,NA,NA,NA,23.369429,NA,NA
NA,NA,NA,NA,NA,NA,38.834057,NA,NA,NA,NA,NA,NA,26.840704,18.706322,NA,NA,NA,NA,NA,NA,11.591096,36.396305,49.386726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.121616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.449789,NA,NA,NA,NA,NA,26.384098,NA,NA,NA,NA,NA,NA,NA,NA,23.378279,NA,NA
NA,NA,NA,NA,NA,NA,38.81815,NA,NA,NA,NA,NA,NA,26.745396,18.682184,NA,NA,NA,NA,NA,NA,11.5078,36.375469,49.597919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.884977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.417614,NA,NA,NA,NA,NA,26.419699,NA,NA,NA,NA,NA,NA,NA,NA,23.385775,NA,NA
NA,NA,NA,NA,NA,NA,38.806324,NA,NA,NA,NA,NA,NA,26.649323,18.6569,NA,NA,NA,NA,NA,NA,11.413692,36.35471,49.81509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.648794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.388123,NA,NA,NA,NA,NA,26.457155,NA,NA,NA,NA,NA,NA,NA,NA,23.390795,NA,NA
NA,NA,NA,NA,NA,NA,38.798626,NA,NA,NA,NA,NA,NA,26.552401,18.6311,NA,NA,NA,NA,NA,NA,11.310556,36.333397,50.037907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.414129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.361324,NA,NA,NA,NA,NA,26.496279,NA,NA,NA,NA,NA,NA,NA,NA,23.392029,NA,NA
NA,NA,NA,NA,NA,NA,38.795033,NA,NA,NA,NA,NA,NA,26.454548,18.60537,NA,NA,NA,NA,NA,NA,11.200457,36.310844,50.265736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.181894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.337288,NA,NA,NA,NA,NA,26.536842,NA,NA,NA,NA,NA,NA,NA,NA,23.38806,NA,NA
NA,NA,NA,NA,NA,NA,38.795479,NA,NA,NA,NA,NA,NA,26.3557,18.580202,NA,NA,NA,NA,NA,NA,11.085762,36.286362,50.497761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.952833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.316128,NA,NA,NA,NA,NA,26.578606,NA,NA,NA,NA,NA,NA,NA,NA,23.377432,NA,NA
NA,NA,NA,NA,NA,NA,38.79982,NA,NA,NA,NA,NA,NA,26.255802,18.555939,NA,NA,NA,NA,NA,NA,10.969144,36.259277,50.733124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.727549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.297956,NA,NA,NA,NA,NA,26.621321,NA,NA,NA,NA,NA,NA,NA,NA,23.358774,NA,NA
NA,NA,NA,NA,NA,NA,38.807873,NA,NA,NA,NA,NA,NA,26.154819,18.532734,NA,NA,NA,NA,NA,NA,10.853535,36.228996,50.971039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.506504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.282866,NA,NA,NA,NA,NA,26.664736,NA,NA,NA,NA,NA,NA,NA,NA,23.330864,NA,NA
NA,NA,NA,NA,NA,NA,38.819389,NA,NA,NA,NA,NA,NA,26.052729,18.51053,NA,NA,NA,NA,NA,NA,10.742051,36.194992,51.210903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.290039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270861,NA,NA,NA,NA,NA,26.708607,NA,NA,NA,NA,NA,NA,NA,NA,23.2927,NA,NA
NA,NA,NA,NA,NA,NA,38.834106,NA,NA,NA,NA,NA,NA,25.949524,18.489038,NA,NA,NA,NA,NA,NA,10.637869,36.156849,51.452332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.261845,NA,NA,NA,NA,NA,26.752695,NA,NA,NA,NA,NA,NA,NA,NA,23.243521,NA,NA
NA,NA,NA,NA,NA,NA,38.851746,NA,NA,NA,NA,NA,NA,25.84519,18.467745,NA,NA,NA,NA,NA,NA,10.544063,36.114262,51.695164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.87175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.255596,NA,NA,NA,NA,NA,26.796774,NA,NA,NA,NA,NA,NA,NA,NA,23.182804,NA,NA
NA,NA,NA,NA,NA,NA,38.872051,NA,NA,NA,NA,NA,NA,25.739706,18.445944,NA,NA,NA,NA,NA,NA,10.463422,36.067013,51.939438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.670193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.251783,NA,NA,NA,NA,NA,26.840622,NA,NA,NA,NA,NA,NA,NA,NA,23.110249,NA,NA
NA,NA,NA,NA,NA,NA,38.894806,NA,NA,NA,NA,NA,NA,25.633024,18.422785,NA,NA,NA,NA,NA,NA,10.398253,36.01498,52.185349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.473768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.250002,NA,NA,NA,NA,NA,26.884039,NA,NA,NA,NA,NA,NA,NA,NA,23.025747,NA,NA
NA,NA,NA,NA,NA,NA,38.919872,NA,NA,NA,NA,NA,NA,25.525074,18.397352,NA,NA,NA,NA,NA,NA,10.350217,35.958122,52.433212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.282476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.249821,NA,NA,NA,NA,NA,26.926846,NA,NA,NA,NA,NA,NA,NA,NA,22.929379,NA,NA
NA,NA,NA,NA,NA,NA,38.947189,NA,NA,NA,NA,NA,NA,25.415773,18.368786,NA,NA,NA,NA,NA,NA,10.32021,35.896458,52.683411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.096273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.25082,NA,NA,NA,NA,NA,26.968899,NA,NA,NA,NA,NA,NA,NA,NA,22.821388,NA,NA
NA,NA,NA,NA,NA,NA,38.976803,NA,NA,NA,NA,NA,NA,25.305023,18.336397,NA,NA,NA,NA,NA,NA,10.308327,35.830055,52.936356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.915089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.252628,NA,NA,NA,NA,NA,27.010101,NA,NA,NA,NA,NA,NA,NA,NA,22.702209,NA,NA
NA,NA,NA,NA,NA,NA,39.008842,NA,NA,NA,NA,NA,NA,25.192719,18.299818,NA,NA,NA,NA,NA,NA,10.313894,35.759033,53.192432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.738819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.254936,NA,NA,NA,NA,NA,27.050415,NA,NA,NA,NA,NA,NA,NA,NA,22.572495,NA,NA
NA,NA,NA,NA,NA,NA,39.043526,NA,NA,NA,NA,NA,NA,25.07876,18.259098,NA,NA,NA,NA,NA,NA,10.335549,35.683544,53.451939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.567337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.257505,NA,NA,NA,NA,NA,27.089865,NA,NA,NA,NA,NA,NA,NA,NA,22.433136,NA,NA
NA,NA,NA,NA,NA,NA,39.08112,NA,NA,NA,NA,NA,NA,24.963064,18.214785,NA,NA,NA,NA,NA,NA,10.371373,35.603786,53.715004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.400507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.260168,NA,NA,NA,NA,NA,27.128529,NA,NA,NA,NA,NA,NA,NA,NA,22.285303,NA,NA
NA,NA,NA,NA,NA,NA,39.121895,NA,NA,NA,NA,NA,NA,24.845558,18.167906,NA,NA,NA,NA,NA,NA,10.419042,35.520023,53.981506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.238194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.262823,NA,NA,NA,NA,NA,27.16654,NA,NA,NA,NA,NA,NA,NA,NA,22.130449,NA,NA
NA,NA,NA,NA,NA,NA,39.166107,NA,NA,NA,NA,NA,NA,24.726196,18.119896,NA,NA,NA,NA,NA,NA,10.475991,35.43261,54.250984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.080286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.265423,NA,NA,NA,NA,NA,27.204058,NA,NA,NA,NA,NA,NA,NA,NA,21.970301,NA,NA
NA,NA,NA,NA,NA,NA,39.213932,NA,NA,NA,NA,NA,NA,24.604956,18.072433,NA,NA,NA,NA,NA,NA,10.539589,35.342007,54.522575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.926701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.267977,NA,NA,NA,NA,NA,27.241245,NA,NA,NA,NA,NA,NA,NA,NA,21.806791,NA,NA
NA,NA,NA,NA,NA,NA,39.265434,NA,NA,NA,NA,NA,NA,24.48184,18.027262,NA,NA,NA,NA,NA,NA,10.607292,35.248806,54.794964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.777409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270527,NA,NA,NA,NA,NA,27.27824,NA,NA,NA,NA,NA,NA,NA,NA,21.641979,NA,NA
NA,NA,NA,NA,NA,NA,39.320534,NA,NA,NA,NA,NA,NA,24.356874,17.985991,NA,NA,NA,NA,NA,NA,10.67677,35.153736,55.066383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.632435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.315132,NA,NA,NA,NA,NA,NA,NA,NA,21.477922,NA,NA
NA,NA,NA,NA,NA,NA,39.378963,NA,NA,NA,NA,NA,NA,24.230108,17.949957,NA,NA,NA,NA,NA,NA,10.746007,35.057655,55.334625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.491869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.351955,NA,NA,NA,NA,NA,NA,NA,NA,21.31654,NA,NA
NA,NA,NA,NA,NA,NA,39.440269,NA,NA,NA,NA,NA,NA,24.101622,17.920109,NA,NA,NA,NA,NA,NA,10.813354,34.961502,55.597103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.355864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.388674,NA,NA,NA,NA,NA,NA,NA,NA,21.159508,NA,NA
NA,NA,NA,NA,NA,NA,39.50378,NA,NA,NA,NA,NA,NA,23.971519,17.896963,NA,NA,NA,NA,NA,NA,10.877548,34.866276,55.850937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.224623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.425196,NA,NA,NA,NA,NA,NA,NA,NA,21.008165,NA,NA
NA,NA,NA,NA,NA,NA,39.568642,NA,NA,NA,NA,NA,NA,23.839945,17.880594,NA,NA,NA,NA,NA,NA,10.937683,34.772961,56.093105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.098389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.461395,NA,NA,NA,NA,NA,NA,NA,NA,20.863485,NA,NA
NA,NA,NA,NA,NA,NA,39.63385,NA,NA,NA,NA,NA,NA,23.707077,17.870647,NA,NA,NA,NA,NA,NA,10.993164,34.682487,56.320618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.977411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.497124,NA,NA,NA,NA,NA,NA,NA,NA,20.726095,NA,NA
NA,NA,NA,NA,NA,NA,39.698315,NA,NA,NA,NA,NA,NA,23.573133,17.866381,NA,NA,NA,NA,NA,NA,11.043628,34.595688,56.530731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.861927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.532232,NA,NA,NA,NA,NA,NA,NA,NA,20.596304,NA,NA
NA,NA,NA,NA,NA,NA,39.760948,NA,NA,NA,NA,NA,NA,23.438354,17.866726,NA,NA,NA,NA,NA,NA,11.088858,34.51329,56.721188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.752123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.566587,NA,NA,NA,NA,NA,NA,NA,NA,20.474178,NA,NA
NA,NA,NA,NA,NA,NA,39.820747,NA,NA,NA,NA,NA,NA,23.303009,17.870356,NA,NA,NA,NA,NA,NA,11.128709,34.435883,56.890446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.648115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.600079,NA,NA,NA,NA,NA,NA,NA,NA,20.359608,NA,NA
NA,NA,NA,NA,NA,NA,39.876873,NA,NA,NA,NA,NA,NA,23.167368,17.875776,NA,NA,NA,NA,NA,NA,11.163042,34.363911,57.037903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.549913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.632629,NA,NA,NA,NA,NA,NA,NA,NA,20.252377,NA,NA
NA,NA,NA,NA,NA,NA,39.928699,NA,NA,NA,NA,NA,NA,23.0317,17.881414,NA,NA,NA,NA,NA,NA,11.191688,34.297688,57.164021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.457401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.664192,NA,NA,NA,NA,NA,NA,NA,NA,20.152218,NA,NA
NA,NA,NA,NA,NA,NA,39.975849,NA,NA,NA,NA,NA,NA,22.896267,17.885738,NA,NA,NA,NA,NA,NA,11.21444,34.237358,57.270367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.370314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.69475,NA,NA,NA,NA,NA,NA,NA,NA,20.058867,NA,NA
NA,NA,NA,NA,NA,NA,40.018173,NA,NA,NA,NA,NA,NA,22.761316,17.887356,NA,NA,NA,NA,NA,NA,11.231073,34.182884,57.359516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.288227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.724302,NA,NA,NA,NA,NA,NA,NA,NA,19.972084,NA,NA
NA,NA,NA,NA,NA,NA,40.055748,NA,NA,NA,NA,NA,NA,22.6271,17.885098,NA,NA,NA,NA,NA,NA,11.241365,34.134033,57.434818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.210552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.752844,NA,NA,NA,NA,NA,NA,NA,NA,19.891668,NA,NA
